timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 03:06:42.908, 0, 69, 27, 26093, 195.63, 64
2025/12/14 03:06:47.909, 0, 90, 32, 26093, 175.62, 64
2025/12/14 03:06:52.909, 0, 80, 21, 26093, 92.72, 66
2025/12/14 03:06:57.910, 0, 88, 26, 26093, 178.99, 65
2025/12/14 03:07:02.910, 0, 81, 22, 26095, 122.12, 65
2025/12/14 03:07:07.911, 0, 71, 20, 26093, 151.30, 66
2025/12/14 03:07:12.911, 0, 90, 36, 26093, 104.09, 64
2025/12/14 03:07:17.912, 0, 89, 33, 26093, 175.35, 66
2025/12/14 03:07:22.912, 0, 90, 29, 26093, 127.50, 66
2025/12/14 03:07:27.912, 0, 89, 36, 26093, 151.10, 64
2025/12/14 03:07:32.913, 0, 89, 36, 26093, 219.27, 64
2025/12/14 03:07:37.913, 0, 70, 17, 26093, 209.20, 66
2025/12/14 03:07:42.914, 0, 82, 30, 26093, 181.86, 65
2025/12/14 03:07:47.914, 0, 88, 25, 26093, 114.87, 65
2025/12/14 03:07:52.915, 0, 86, 33, 26093, 245.36, 66
2025/12/14 03:07:57.915, 0, 88, 25, 26093, 117.97, 63
2025/12/14 03:08:02.916, 0, 74, 20, 26093, 296.48, 66
2025/12/14 03:08:07.916, 0, 90, 34, 26093, 203.65, 65
2025/12/14 03:08:12.917, 0, 77, 28, 26093, 182.29, 65
2025/12/14 03:08:17.917, 0, 93, 35, 26093, 231.75, 65
2025/12/14 03:08:22.918, 0, 84, 22, 26093, 93.94, 64
2025/12/14 03:08:27.918, 0, 77, 23, 26093, 214.71, 66
2025/12/14 03:08:32.919, 0, 77, 31, 26093, 267.67, 65
2025/12/14 03:08:37.919, 0, 82, 31, 26093, 242.64, 65
2025/12/14 03:08:42.920, 0, 90, 30, 26093, 192.09, 65
2025/12/14 03:08:47.920, 0, 61, 16, 26093, 266.36, 66
2025/12/14 03:08:52.921, 0, 88, 34, 26093, 213.41, 66
2025/12/14 03:08:57.921, 0, 89, 28, 26093, 203.67, 65
2025/12/14 03:09:02.922, 0, 89, 35, 26093, 94.96, 63
2025/12/14 03:09:07.922, 0, 88, 24, 26093, 94.27, 64
2025/12/14 03:09:12.923, 0, 76, 21, 26093, 212.93, 64
2025/12/14 03:09:17.923, 0, 75, 30, 26093, 218.62, 65
2025/12/14 03:09:22.924, 0, 89, 26, 26093, 247.41, 66
2025/12/14 03:09:27.924, 0, 89, 38, 26093, 134.01, 65
2025/12/14 03:09:32.925, 0, 80, 21, 26093, 151.78, 64
2025/12/14 03:09:37.925, 0, 89, 35, 26093, 225.39, 65
2025/12/14 03:09:42.926, 0, 81, 22, 26093, 199.89, 66
2025/12/14 03:09:47.926, 0, 79, 21, 26093, 193.78, 66
2025/12/14 03:09:52.927, 0, 76, 21, 26093, 146.79, 65
2025/12/14 03:09:57.927, 0, 77, 28, 26093, 193.31, 65
2025/12/14 03:10:02.928, 0, 89, 37, 26093, 126.34, 65
2025/12/14 03:10:07.928, 0, 83, 22, 26093, 174.24, 65
2025/12/14 03:10:12.929, 0, 89, 27, 26093, 293.40, 64
2025/12/14 03:10:17.929, 0, 82, 25, 26093, 134.12, 66
2025/12/14 03:10:22.930, 0, 89, 34, 26093, 165.20, 64
2025/12/14 03:10:27.930, 0, 77, 21, 26093, 291.77, 65
2025/12/14 03:10:32.931, 0, 67, 24, 26093, 165.99, 64
2025/12/14 03:10:37.931, 0, 80, 29, 26093, 248.92, 63
2025/12/14 03:10:42.932, 0, 88, 23, 26093, 236.82, 65
2025/12/14 03:10:47.932, 0, 78, 32, 26093, 226.56, 65
2025/12/14 03:10:52.933, 0, 86, 25, 26093, 97.08, 64
2025/12/14 03:10:57.933, 0, 90, 29, 26093, 303.51, 64
2025/12/14 03:11:02.934, 0, 72, 18, 26093, 138.94, 66
2025/12/14 03:11:07.934, 0, 80, 29, 26093, 181.75, 65
2025/12/14 03:11:12.934, 0, 91, 33, 26093, 266.21, 64
2025/12/14 03:11:17.935, 0, 90, 29, 26093, 104.21, 64
2025/12/14 03:11:22.935, 0, 88, 37, 26093, 228.45, 65
2025/12/14 03:11:27.936, 0, 74, 20, 26093, 150.12, 66
2025/12/14 03:11:32.936, 0, 76, 27, 26093, 126.31, 64
